466881,新北,2023-05-17,0.0
466881,新北,2023-05-18,T
466881,新北,2023-05-19,50.0
466881,新北,2023-05-20,T
466881,新北,2023-05-21,T
466881,新北,2023-05-22,33.5
466881,新北,2023-05-23,15.0
466881,新北,2023-05-24,7.0
466881,新北,2023-05-25,T
466881,新北,2023-05-26,0.0
466881,新北,2023-05-27,0.0
466881,新北,2023-05-28,0.0
466881,新北,2023-05-29,0.0
466881,新北,2023-05-30,2.0
466881,新北,2023-05-31,123.0
466881,新北,2023-06-01,10.0
466881,新北,2023-06-02,0.5
466881,新北,2023-06-03,T
466881,新北,2023-06-04,103.0
466881,新北,2023-06-05,3.0
466881,新北,2023-06-06,0.0
466881,新北,2023-06-07,T
466881,新北,2023-06-08,0.0
466881,新北,2023-06-09,31.5
466881,新北,2023-06-10,51.0
466881,新北,2023-06-11,3.0
466881,新北,2023-06-12,0.5
466881,新北,2023-06-13,0.0
466881,新北,2023-06-14,1.5
466881,新北,2023-06-15,15.5
466881,新北,2023-06-16,42.5
466881,新北,2023-06-17,1.0
466881,新北,2023-06-18,T
466881,新北,2023-06-19,0.0
466881,新北,2023-06-20,0.0
466881,新北,2023-06-21,0.0
466881,新北,2023-06-22,0.0
466881,新北,2023-06-23,56.5
466881,新北,2023-06-24,37.0
466881,新北,2023-06-25,0.0
466881,新北,2023-06-26,T
466881,新北,2023-06-27,T
466881,新北,2023-06-28,0.0
466881,新北,2023-06-29,1.5
466881,新北,2023-06-30,3.5
466881,新北,2023-07-01,T
466881,新北,2023-07-02,1.0
466881,新北,2023-07-03,0.0
466881,新北,2023-07-04,0.0
466881,新北,2023-07-05,0.0
466881,新北,2023-07-06,0.0
466881,新北,2023-07-07,0.0
466881,新北,2023-07-08,0.0
466881,新北,2023-07-09,0.0
466881,新北,2023-07-10,0.0
466881,新北,2023-07-11,54.5
466881,新北,2023-07-12,0.0
466881,新北,2023-07-13,0.0
466881,新北,2023-07-14,0.0
466881,新北,2023-07-15,0.0
466881,新北,2023-07-16,0.0
466881,新北,2023-07-17,0.5
466881,新北,2023-07-18,21.5
466881,新北,2023-07-19,3.5
466881,新北,2023-07-20,59.0
466881,新北,2023-07-21,15.0
466881,新北,2023-07-22,3.0
466881,新北,2023-07-23,6.5
466881,新北,2023-07-24,0.0
466881,新北,2023-07-25,T
466881,新北,2023-07-26,51.5
466881,新北,2023-07-27,6.0
466881,新北,2023-07-28,1.0
466881,新北,2023-07-29,T
466881,新北,2023-07-30,10.5
466881,新北,2023-07-31,0.0
466881,新北,2023-08-01,42.0
466881,新北,2023-08-02,24.0
466881,新北,2023-08-03,20.5
466881,新北,2023-08-04,T
466881,新北,2023-08-05,T
466881,新北,2023-08-06,0.0
466881,新北,2023-08-07,0.0
466881,新北,2023-08-08,0.0
466881,新北,2023-08-09,0.0
466881,新北,2023-08-10,52.5
466881,新北,2023-08-11,10.5
466881,新北,2023-08-12,T
466881,新北,2023-08-13,1.0
466881,新北,2023-08-14,0.0
466881,新北,2023-08-15,0.0
466881,新北,2023-08-16,39.0
466881,新北,2023-08-17,81.5
466881,新北,2023-08-18,8.0
466881,新北,2023-08-19,1.5
466881,新北,2023-08-20,46.5
466881,新北,2023-08-21,0.5
466881,新北,2023-08-22,23.5
466881,新北,2023-08-23,4.0
466881,新北,2023-08-24,T
466881,新北,2023-08-25,0.0
466881,新北,2023-08-26,0.0
466881,新北,2023-08-27,13.0
466881,新北,2023-08-28,T
466881,新北,2023-08-29,T
466881,新北,2023-08-30,1.0
466881,新北,2023-08-31,3.5
466881,新北,2023-09-01,4.0
466881,新北,2023-09-02,11.5
466881,新北,2023-09-03,29.0
466881,新北,2023-09-04,25.5
466881,新北,2023-09-05,0.5
466881,新北,2023-09-06,194.0
466881,新北,2023-09-07,0.5
466881,新北,2023-09-08,14.0
466881,新北,2023-09-09,0.0
466881,新北,2023-09-10,0.0
466881,新北,2023-09-11,0.0
466881,新北,2023-09-12,0.0
466881,新北,2023-09-13,T
466881,新北,2023-09-14,0.0
466881,新北,2023-09-15,T
466881,新北,2023-09-16,0.0
466881,新北,2023-09-17,T
466881,新北,2023-09-18,3.0
466881,新北,2023-09-19,0.0
466881,新北,2023-09-20,0.0
466881,新北,2023-09-21,0.0
466881,新北,2023-09-22,0.0
466881,新北,2023-09-23,0.0
466881,新北,2023-09-24,0.0
466881,新北,2023-09-25,0.0
466881,新北,2023-09-26,T
466881,新北,2023-09-27,1.0
466881,新北,2023-09-28,0.0
466881,新北,2023-09-29,1.0
466881,新北,2023-09-30,0.0
466881,新北,2023-10-01,1.0
466881,新北,2023-10-02,2.0
466881,新北,2023-10-03,22.0
466881,新北,2023-10-04,56.0
466881,新北,2023-10-05,37.5
466881,新北,2023-10-06,1.5
466881,新北,2023-10-07,14.0
466881,新北,2023-10-08,30.0
466881,新北,2023-10-09,11.5
466881,新北,2023-10-10,3.5
466881,新北,2023-10-11,2.0
466881,新北,2023-10-12,0.0
466881,新北,2023-10-13,0.0
466881,新北,2023-10-14,0.0
466881,新北,2023-10-15,0.0
466881,新北,2023-10-16,0.0
466881,新北,2023-10-17,0.0
466881,新北,2023-10-18,0.0
466881,新北,2023-10-19,T
466881,新北,2023-10-20,6.5
466881,新北,2023-10-21,2.0
466881,新北,2023-10-22,0.5
466881,新北,2023-10-23,0.0
466881,新北,2023-10-24,0.0
466881,新北,2023-10-25,0.0
466881,新北,2023-10-26,T
466881,新北,2023-10-27,T
466881,新北,2023-10-28,12.5
466881,新北,2023-10-29,T
466881,新北,2023-10-30,T
466881,新北,2023-10-31,T
466881,新北,2023-11-01,0.0
466881,新北,2023-11-02,0.0
466881,新北,2023-11-03,0.0
466881,新北,2023-11-04,0.0
466881,新北,2023-11-05,0.0
466881,新北,2023-11-06,T
466881,新北,2023-11-07,0.0
466881,新北,2023-11-08,0.0
466881,新北,2023-11-09,0.0
466881,新北,2023-11-10,11.0
466881,新北,2023-11-11,4.0
466881,新北,2023-11-12,16.0
466881,新北,2023-11-13,11.0
466881,新北,2023-11-14,T
466881,新北,2023-11-15,T
466881,新北,2023-11-16,19.5
466881,新北,2023-11-17,0.5
466881,新北,2023-11-18,0.0
466881,新北,2023-11-19,0.0
466881,新北,2023-11-20,0.0
466881,新北,2023-11-21,0.0
466881,新北,2023-11-22,0.0
466881,新北,2023-11-23,0.0
466881,新北,2023-11-24,0.0
466881,新北,2023-11-25,T
466881,新北,2023-11-26,7.5
466881,新北,2023-11-27,T
466881,新北,2023-11-28,0.0
466881,新北,2023-11-29,T
466881,新北,2023-11-30,1.0
466881,新北,2023-12-01,19.5
466881,新北,2023-12-02,T
466881,新北,2023-12-03,T
466881,新北,2023-12-04,50.0
466881,新北,2023-12-05,3.0
466881,新北,2023-12-06,9.0
466881,新北,2023-12-07,0.0
466881,新北,2023-12-08,0.0
466881,新北,2023-12-09,0.0
466881,新北,2023-12-10,0.0
466881,新北,2023-12-11,0.0
466881,新北,2023-12-12,T
466881,新北,2023-12-13,0.0
466881,新北,2023-12-14,0.0
466881,新北,2023-12-15,0.0
466881,新北,2023-12-16,1.5
466881,新北,2023-12-17,1.5
466881,新北,2023-12-18,T
466881,新北,2023-12-19,T
466881,新北,2023-12-20,9.0
466881,新北,2023-12-21,16.0
466881,新北,2023-12-22,T
466881,新北,2023-12-23,9.5
466881,新北,2023-12-24,7.0
466881,新北,2023-12-25,0.0
466881,新北,2023-12-26,0.0
466881,新北,2023-12-27,T
466881,新北,2023-12-28,6.5
466881,新北,2023-12-29,1.5
466881,新北,2023-12-30,1.0
466881,新北,2023-12-31,0.0
466900,淡水,2023-01-01,T
466900,淡水,2023-01-02,1.5
466900,淡水,2023-01-03,T
466900,淡水,2023-01-04,T
466900,淡水,2023-01-05,T
466900,淡水,2023-01-06,1.5
466900,淡水,2023-01-07,0.0
466900,淡水,2023-01-08,0.0
466900,淡水,2023-01-09,1.5
466900,淡水,2023-01-10,1.5
466900,淡水,2023-01-11,T
466900,淡水,2023-01-12,0.0
466900,淡水,2023-01-13,0.0
466900,淡水,2023-01-14,1.0
466900,淡水,2023-01-15,6.5
466900,淡水,2023-01-16,5.0
466900,淡水,2023-01-17,1.5
466900,淡水,2023-01-18,2.5
466900,淡水,2023-01-19,0.0
466900,淡水,2023-01-20,T
466900,淡水,2023-01-21,T
466900,淡水,2023-01-22,T
466900,淡水,2023-01-23,1.0
466900,淡水,2023-01-24,16.5
466900,淡水,2023-01-25,T
466900,淡水,2023-01-26,T
466900,淡水,2023-01-27,0.0
466900,淡水,2023-01-28,0.0
466900,淡水,2023-01-29,0.0
466900,淡水,2023-01-30,0.0
466900,淡水,2023-01-31,0.0
466900,淡水,2023-02-01,0.0
466900,淡水,2023-02-02,T
466900,淡水,2023-02-03,0.0
466900,淡水,2023-02-04,0.5
466900,淡水,2023-02-05,35.5
466900,淡水,2023-02-06,18.5
466900,淡水,2023-02-07,T
466900,淡水,2023-02-08,0.0
466900,淡水,2023-02-09,T
466900,淡水,2023-02-10,T
466900,淡水,2023-02-11,0.0
466900,淡水,2023-02-12,0.0
466900,淡水,2023-02-13,T
466900,淡水,2023-02-14,4.0
466900,淡水,2023-02-15,0.0
466900,淡水,2023-02-16,0.0
466900,淡水,2023-02-17,0.0
466900,淡水,2023-02-18,0.0
466900,淡水,2023-02-19,T
466900,淡水,2023-02-20,T
466900,淡水,2023-02-21,0.5
466900,淡水,2023-02-22,1.0
466900,淡水,2023-02-23,T
466900,淡水,2023-02-24,1.5
466900,淡水,2023-02-25,2.0
466900,淡水,2023-02-26,T
466900,淡水,2023-02-27,T
466900,淡水,2023-02-28,T
466900,淡水,2023-03-01,T
466900,淡水,2023-03-02,T
466900,淡水,2023-03-03,T
466900,淡水,2023-03-04,T
466900,淡水,2023-03-05,0.0
466900,淡水,2023-03-06,0.0
466900,淡水,2023-03-07,0.0
466900,淡水,2023-03-08,T
466900,淡水,2023-03-09,T
466900,淡水,2023-03-10,T
466900,淡水,2023-03-11,0.0
466900,淡水,2023-03-12,1.5
466900,淡水,2023-03-13,T
466900,淡水,2023-03-14,T
466900,淡水,2023-03-15,T
466900,淡水,2023-03-16,T
466900,淡水,2023-03-17,T
466900,淡水,2023-03-18,T
466900,淡水,2023-03-19,T
466900,淡水,2023-03-20,T
466900,淡水,2023-03-21,T
466900,淡水,2023-03-22,T
466900,淡水,2023-03-23,T
466900,淡水,2023-03-24,T
466900,淡水,2023-03-25,24.5
466900,淡水,2023-03-26,T
466900,淡水,2023-03-27,2.0
466900,淡水,2023-03-28,T
466900,淡水,2023-03-29,T
466900,淡水,2023-03-30,T
466900,淡水,2023-03-31,T
466900,淡水,2023-04-01,5.0
466900,淡水,2023-04-02,0.0
466900,淡水,2023-04-03,0.0
466900,淡水,2023-04-04,0.0
466900,淡水,2023-04-05,1.0
466900,淡水,2023-04-06,0.5
466900,淡水,2023-04-07,8.5
466900,淡水,2023-04-08,0.0
466900,淡水,2023-04-09,0.0
466900,淡水,2023-04-10,0.0
466900,淡水,2023-04-11,0.0
466900,淡水,2023-04-12,T
466900,淡水,2023-04-13,0.0
466900,淡水,2023-04-14,0.0
466900,淡水,2023-04-15,2.5
466900,淡水,2023-04-16,0.0
466900,淡水,2023-04-17,0.0
466900,淡水,2023-04-18,0.0
466900,淡水,2023-04-19,34.5
466900,淡水,2023-04-20,18.5
466900,淡水,2023-04-21,0.5
466900,淡水,2023-04-22,T
466900,淡水,2023-04-23,0.0
466900,淡水,2023-04-24,9.0
466900,淡水,2023-04-25,1.0
466900,淡水,2023-04-26,1.5
466900,淡水,2023-04-27,T
466900,淡水,2023-04-28,0.0
466900,淡水,2023-04-29,T
466900,淡水,2023-04-30,T
466900,淡水,2023-05-01,0.0
466900,淡水,2023-05-02,0.0
466900,淡水,2023-05-03,0.0
466900,淡水,2023-05-04,0.0
466900,淡水,2023-05-05,0.0
466900,淡水,2023-05-06,0.5
466900,淡水,2023-05-07,19.0
466900,淡水,2023-05-08,32.0
466900,淡水,2023-05-09,0.0
466900,淡水,2023-05-10,0.0
466900,淡水,2023-05-11,0.0
466900,淡水,2023-05-12,T
466900,淡水,2023-05-13,T
466900,淡水,2023-05-14,T
466900,淡水,2023-05-15,0.0
466900,淡水,2023-05-16,0.0
466900,淡水,2023-05-17,0.0
466900,淡水,2023-05-18,T
466900,淡水,2023-05-19,40.0
466900,淡水,2023-05-20,56.0
466900,淡水,2023-05-21,T
466900,淡水,2023-05-22,18.0
466900,淡水,2023-05-23,4.5
466900,淡水,2023-05-24,1.5
466900,淡水,2023-05-25,0.5
466900,淡水,2023-05-26,0.0
466900,淡水,2023-05-27,0.0
466900,淡水,2023-05-28,0.0
466900,淡水,2023-05-29,0.0
466900,淡水,2023-05-30,T
466900,淡水,2023-05-31,46.0
466900,淡水,2023-06-01,0.5
466900,淡水,2023-06-02,0.0
466900,淡水,2023-06-03,0.0
466900,淡水,2023-06-04,0.5
466900,淡水,2023-06-05,9.5
466900,淡水,2023-06-06,0.0
466900,淡水,2023-06-07,0.0
466900,淡水,2023-06-08,0.0
466900,淡水,2023-06-09,26.5
466900,淡水,2023-06-10,5.0
466900,淡水,2023-06-11,2.5
466900,淡水,2023-06-12,T
466900,淡水,2023-06-13,0.0
466900,淡水,2023-06-14,5.5
466900,淡水,2023-06-15,12.0
466900,淡水,2023-06-16,9.0
466900,淡水,2023-06-17,5.5
466900,淡水,2023-06-18,0.0
466900,淡水,2023-06-19,0.0
466900,淡水,2023-06-20,0.0
466900,淡水,2023-06-21,0.0
466900,淡水,2023-06-22,0.0
466900,淡水,2023-06-23,26.0
466900,淡水,2023-06-24,2.5
466900,淡水,2023-06-25,0.0
466900,淡水,2023-06-26,T
466900,淡水,2023-06-27,0.0
466900,淡水,2023-06-28,0.0
466900,淡水,2023-06-29,0.0
466900,淡水,2023-06-30,4.5
466900,淡水,2023-07-01,15.0
466900,淡水,2023-07-02,3.0
466900,淡水,2023-07-03,0.0
466900,淡水,2023-07-04,0.0
466900,淡水,2023-07-05,0.0
466900,淡水,2023-07-06,0.0
466900,淡水,2023-07-07,0.0
466900,淡水,2023-07-08,0.0
466900,淡水,2023-07-09,0.0
466900,淡水,2023-07-10,0.0
466900,淡水,2023-07-11,0.0
466900,淡水,2023-07-12,0.0
466900,淡水,2023-07-13,0.0
466900,淡水,2023-07-14,0.0
466900,淡水,2023-07-15,0.0
466900,淡水,2023-07-16,0.0
466900,淡水,2023-07-17,0.0
466900,淡水,2023-07-18,8.0
466900,淡水,2023-07-19,0.0
466900,淡水,2023-07-20,0.0
466900,淡水,2023-07-21,0.0
466900,淡水,2023-07-22,0.0
466900,淡水,2023-07-23,0.0
466900,淡水,2023-07-24,0.0
466900,淡水,2023-07-25,0.0
466900,淡水,2023-07-26,14.5
466900,淡水,2023-07-27,0.5
466900,淡水,2023-07-28,0.5
466900,淡水,2023-07-29,0.0
466900,淡水,2023-07-30,T
466900,淡水,2023-07-31,T
466900,淡水,2023-08-01,10.5
466900,淡水,2023-08-02,2.5
466900,淡水,2023-08-03,63.5
466900,淡水,2023-08-04,T
466900,淡水,2023-08-05,2.5
466900,淡水,2023-08-06,0.0
466900,淡水,2023-08-07,0.0
466900,淡水,2023-08-08,0.0
466900,淡水,2023-08-09,0.0
466900,淡水,2023-08-10,45.0
466900,淡水,2023-08-11,12.0
466900,淡水,2023-08-12,4.0
466900,淡水,2023-08-13,0.0
466900,淡水,2023-08-14,0.0
466900,淡水,2023-08-15,0.0
466900,淡水,2023-08-16,13.5
466900,淡水,2023-08-17,10.5
466900,淡水,2023-08-18,30.5
466900,淡水,2023-08-19,T
466900,淡水,2023-08-20,41.0
466900,淡水,2023-08-21,0.0
466900,淡水,2023-08-22,T
466900,淡水,2023-08-23,0.0
466900,淡水,2023-08-24,0.0
466900,淡水,2023-08-25,0.0
466900,淡水,2023-08-26,0.0
466900,淡水,2023-08-27,0.0
466900,淡水,2023-08-28,0.0
466900,淡水,2023-08-29,0.0
466900,淡水,2023-08-30,T
466900,淡水,2023-08-31,3.5
466900,淡水,2023-09-01,25.0
466900,淡水,2023-09-02,17.0
466900,淡水,2023-09-03,4.0
466900,淡水,2023-09-04,3.5
466900,淡水,2023-09-05,0.0
466900,淡水,2023-09-06,16.5
466900,淡水,2023-09-07,T
466900,淡水,2023-09-08,T
466900,淡水,2023-09-09,0.0
466900,淡水,2023-09-10,0.0
466900,淡水,2023-09-11,0.0
466900,淡水,2023-09-12,0.0
466900,淡水,2023-09-13,0.0
466900,淡水,2023-09-14,0.0
466900,淡水,2023-09-15,1.0
466900,淡水,2023-09-16,0.0
466900,淡水,2023-09-17,0.0
466900,淡水,2023-09-18,0.0
466900,淡水,2023-09-19,0.0
466900,淡水,2023-09-20,0.0
466900,淡水,2023-09-21,0.0
466900,淡水,2023-09-22,T
466900,淡水,2023-09-23,0.0
466900,淡水,2023-09-24,0.0
466900,淡水,2023-09-25,0.0
466900,淡水,2023-09-26,T
466900,淡水,2023-09-27,2.5
466900,淡水,2023-09-28,0.5
466900,淡水,2023-09-29,0.5
466900,淡水,2023-09-30,0.0
466900,淡水,2023-10-01,6.5
466900,淡水,2023-10-02,1.0
466900,淡水,2023-10-03,3.5
466900,淡水,2023-10-04,86.0
466900,淡水,2023-10-05,49.5
466900,淡水,2023-10-06,1.0
466900,淡水,2023-10-07,5.5
466900,淡水,2023-10-08,5.5
466900,淡水,2023-10-09,1.0
466900,淡水,2023-10-10,2.5
466900,淡水,2023-10-11,0.0
466900,淡水,2023-10-12,0.0
466900,淡水,2023-10-13,0.0
466900,淡水,2023-10-14,0.0
466900,淡水,2023-10-15,0.0
466900,淡水,2023-10-16,0.0
466900,淡水,2023-10-17,0.0
466900,淡水,2023-10-18,0.0
466900,淡水,2023-10-19,T
466900,淡水,2023-10-20,9.5
466900,淡水,2023-10-21,0.5
466900,淡水,2023-10-22,1.0
466900,淡水,2023-10-23,0.0
466900,淡水,2023-10-24,0.0
466900,淡水,2023-10-25,0.0
466900,淡水,2023-10-26,0.0
466900,淡水,2023-10-27,T
466900,淡水,2023-10-28,4.0
466900,淡水,2023-10-29,0.0
466900,淡水,2023-10-30,0.0
466900,淡水,2023-10-31,0.0
466900,淡水,2023-11-01,0.0
466900,淡水,2023-11-02,0.0
466900,淡水,2023-11-03,0.0
466900,淡水,2023-11-04,0.0
466900,淡水,2023-11-05,0.0
466900,淡水,2023-11-06,0.0
466900,淡水,2023-11-07,0.0
466900,淡水,2023-11-08,0.0
466900,淡水,2023-11-09,0.0
466900,淡水,2023-11-10,T
466900,淡水,2023-11-11,T
466900,淡水,2023-11-12,5.5
466900,淡水,2023-11-13,5.5
466900,淡水,2023-11-14,0.5
466900,淡水,2023-11-15,0.0
466900,淡水,2023-11-16,6.0
466900,淡水,2023-11-17,T
466900,淡水,2023-11-18,0.0
466900,淡水,2023-11-19,0.0
466900,淡水,2023-11-20,0.0
466900,淡水,2023-11-21,0.0
466900,淡水,2023-11-22,0.0
466900,淡水,2023-11-23,0.0
466900,淡水,2023-11-24,T
466900,淡水,2023-11-25,T
466900,淡水,2023-11-26,1.5
466900,淡水,2023-11-27,0.0
466900,淡水,2023-11-28,0.0
466900,淡水,2023-11-29,T
466900,淡水,2023-11-30,5.0
466900,淡水,2023-12-01,4.5
466900,淡水,2023-12-02,0.5
466900,淡水,2023-12-03,T
466900,淡水,2023-12-04,61.0
466900,淡水,2023-12-05,2.0
466900,淡水,2023-12-06,0.5
466900,淡水,2023-12-07,0.0
466900,淡水,2023-12-08,0.0
466900,淡水,2023-12-09,0.0
466900,淡水,2023-12-10,0.0
466900,淡水,2023-12-11,0.0
466900,淡水,2023-12-12,T
466900,淡水,2023-12-13,0.0
466900,淡水,2023-12-14,0.0
466900,淡水,2023-12-15,0.0
466900,淡水,2023-12-16,6.0
466900,淡水,2023-12-17,2.0
466900,淡水,2023-12-18,0.0
466900,淡水,2023-12-19,2.0
466900,淡水,2023-12-20,19.5
466900,淡水,2023-12-21,7.5
466900,淡水,2023-12-22,T
466900,淡水,2023-12-23,2.0
466900,淡水,2023-12-24,9.5
466900,淡水,2023-12-25,0.0
466900,淡水,2023-12-26,0.0
466900,淡水,2023-12-27,0.5
466900,淡水,2023-12-28,3.0
466900,淡水,2023-12-29,T
466900,淡水,2023-12-30,T
466900,淡水,2023-12-31,0.0
466910,鞍部,2023-01-01,27.0
466910,鞍部,2023-01-02,22.5
466910,鞍部,2023-01-03,22.0
466910,鞍部,2023-01-04,13.0
466910,鞍部,2023-01-05,10.5
466910,鞍部,2023-01-06,10.0
466910,鞍部,2023-01-07,0.0
466910,鞍部,2023-01-08,0.0
466910,鞍部,2023-01-09,3.5
466910,鞍部,2023-01-10,14.0
466910,鞍部,2023-01-11,1.0
466910,鞍部,2023-01-12,0.0
466910,鞍部,2023-01-13,0.0
466910,鞍部,2023-01-14,0.5
466910,鞍部,2023-01-15,20.0
466910,鞍部,2023-01-16,13.0
466910,鞍部,2023-01-17,8.0
466910,鞍部,2023-01-18,3.0
466910,鞍部,2023-01-19,T
466910,鞍部,2023-01-20,5.5
466910,鞍部,2023-01-21,6.0
466910,鞍部,2023-01-22,0.0
466910,鞍部,2023-01-23,7.0
466910,鞍部,2023-01-24,51.5
466910,鞍部,2023-01-25,1.0
466910,鞍部,2023-01-26,0.5
466910,鞍部,2023-01-27,1.0
466910,鞍部,2023-01-28,0.0
466910,鞍部,2023-01-29,0.0
466910,鞍部,2023-01-30,0.0
466910,鞍部,2023-01-31,0.0
466910,鞍部,2023-02-01,0.0
466910,鞍部,2023-02-02,4.0
466910,鞍部,2023-02-03,3.0
466910,鞍部,2023-02-04,6.0
466910,鞍部,2023-02-05,53.0
466910,鞍部,2023-02-06,16.0
466910,鞍部,2023-02-07,0.5
466910,鞍部,2023-02-08,5.5
466910,鞍部,2023-02-09,0.0
466910,鞍部,2023-02-10,1.0
466910,鞍部,2023-02-11,0.0
466910,鞍部,2023-02-12,0.0
466910,鞍部,2023-02-13,0.5
466910,鞍部,2023-02-14,8.5
466910,鞍部,2023-02-15,T
466910,鞍部,2023-02-16,T
466910,鞍部,2023-02-17,0.0
466910,鞍部,2023-02-18,0.0
466910,鞍部,2023-02-19,7.0
466910,鞍部,2023-02-20,1.5
466910,鞍部,2023-02-21,19.5
466910,鞍部,2023-02-22,57.0
466910,鞍部,2023-02-23,19.0
466910,鞍部,2023-02-24,10.5
466910,鞍部,2023-02-25,21.5
466910,鞍部,2023-02-26,1.0
466910,鞍部,2023-02-27,1.0
466910,鞍部,2023-02-28,T
466910,鞍部,2023-03-01,0.0
466910,鞍部,2023-03-02,0.0
466910,鞍部,2023-03-03,0.0
466910,鞍部,2023-03-04,0.0
466910,鞍部,2023-03-05,0.0
466910,鞍部,2023-03-06,0.0
466910,鞍部,2023-03-07,0.0
466910,鞍部,2023-03-08,0.0
466910,鞍部,2023-03-09,T
466910,鞍部,2023-03-10,0.0
466910,鞍部,2023-03-11,0.0
466910,鞍部,2023-03-12,15.0
466910,鞍部,2023-03-13,7.0
466910,鞍部,2023-03-14,T
466910,鞍部,2023-03-15,0.0
466910,鞍部,2023-03-16,T
466910,鞍部,2023-03-17,T
466910,鞍部,2023-03-18,2.5
466910,鞍部,2023-03-19,1.5
466910,鞍部,2023-03-20,0.0
466910,鞍部,2023-03-21,0.0
