466880,板橋,2016-01-01,0.0
466880,板橋,2016-01-02,T
466880,板橋,2016-01-03,15.5
466880,板橋,2016-01-04,0.5
466880,板橋,2016-01-05,0.5
466880,板橋,2016-01-06,34.0
466880,板橋,2016-01-07,0.0
466880,板橋,2016-01-08,6.0
466880,板橋,2016-01-09,0.0
466880,板橋,2016-01-10,0.0
466880,板橋,2016-01-11,32.8
466880,板橋,2016-01-12,6.5
466880,板橋,2016-01-13,4.0
466880,板橋,2016-01-14,0.0
466880,板橋,2016-01-15,2.0
466880,板橋,2016-01-16,0.5
466880,板橋,2016-01-17,40.0
466880,板橋,2016-01-18,T
466880,板橋,2016-01-19,6.5
466880,板橋,2016-01-20,7.0
466880,板橋,2016-01-21,14.5
466880,板橋,2016-01-22,37.0
466880,板橋,2016-01-23,45.0
466880,板橋,2016-01-24,7.0
466880,板橋,2016-01-25,0.0
466880,板橋,2016-01-26,0.0
466880,板橋,2016-01-27,0.0
466880,板橋,2016-01-28,1.5
466880,板橋,2016-01-29,26.5
466880,板橋,2016-01-30,10.5
466880,板橋,2016-01-31,0.0
466880,板橋,2016-02-01,27.0
466880,板橋,2016-02-02,13.0
466880,板橋,2016-02-03,0.5
466880,板橋,2016-02-04,6.0
466880,板橋,2016-02-05,5.5
466880,板橋,2016-02-06,0.5
466880,板橋,2016-02-07,0.0
466880,板橋,2016-02-08,0.0
466880,板橋,2016-02-09,0.0
466880,板橋,2016-02-10,0.0
466880,板橋,2016-02-11,T
466880,板橋,2016-02-12,0.0
466880,板橋,2016-02-13,0.0
466880,板橋,2016-02-14,9.5
466880,板橋,2016-02-15,1.5
466880,板橋,2016-02-16,0.5
466880,板橋,2016-02-17,5.0
466880,板橋,2016-02-18,9.0
466880,板橋,2016-02-19,0.0
466880,板橋,2016-02-20,0.1
466880,板橋,2016-02-21,0.0
466880,板橋,2016-02-22,T
466880,板橋,2016-02-23,2.0
466880,板橋,2016-02-24,2.5
466880,板橋,2016-02-25,2.0
466880,板橋,2016-02-26,4.0
466880,板橋,2016-02-27,16.0
466880,板橋,2016-02-28,0.0
466880,板橋,2016-02-29,0.0
466880,板橋,2016-03-01,0.0
466880,板橋,2016-03-02,0.0
466880,板橋,2016-03-03,0.0
466880,板橋,2016-03-04,0.0
466880,板橋,2016-03-05,0.0
466880,板橋,2016-03-06,0.0
466880,板橋,2016-03-07,0.0
466880,板橋,2016-03-08,1.0
466880,板橋,2016-03-09,24.0
466880,板橋,2016-03-10,54.0
466880,板橋,2016-03-11,21.5
466880,板橋,2016-03-12,6.5
466880,板橋,2016-03-13,44.0
466880,板橋,2016-03-14,10.5
466880,板橋,2016-03-15,14.0
466880,板橋,2016-03-16,5.5
466880,板橋,2016-03-17,0.5
466880,板橋,2016-03-18,25.5
466880,板橋,2016-03-19,16.5
466880,板橋,2016-03-20,0.5
466880,板橋,2016-03-21,3.0
466880,板橋,2016-03-22,0.5
466880,板橋,2016-03-23,38.5
466880,板橋,2016-03-24,18.0
466880,板橋,2016-03-25,32.5
466880,板橋,2016-03-26,0.0
466880,板橋,2016-03-27,0.5
466880,板橋,2016-03-28,0.0
466880,板橋,2016-03-29,0.0
466880,板橋,2016-03-30,0.0
466880,板橋,2016-03-31,0.0
466880,板橋,2016-04-01,0.0
466880,板橋,2016-04-02,0.0
466880,板橋,2016-04-03,T
466880,板橋,2016-04-04,0.0
466880,板橋,2016-04-05,0.0
466880,板橋,2016-04-06,0.0
466880,板橋,2016-04-07,0.0
466880,板橋,2016-04-08,T
466880,板橋,2016-04-09,0.0
466880,板橋,2016-04-10,6.5
466880,板橋,2016-04-11,16.0
466880,板橋,2016-04-12,2.5
466880,板橋,2016-04-13,48.5
466880,板橋,2016-04-14,22.5
466880,板橋,2016-04-15,8.0
466880,板橋,2016-04-16,0.0
466880,板橋,2016-04-17,6.0
466880,板橋,2016-04-18,12.5
466880,板橋,2016-04-19,0.0
466880,板橋,2016-04-20,0.0
466880,板橋,2016-04-21,0.0
466880,板橋,2016-04-22,0.0
466880,板橋,2016-04-23,0.0
466880,板橋,2016-04-24,1.5
466880,板橋,2016-04-25,1.5
466880,板橋,2016-04-26,4.0
466880,板橋,2016-04-27,25.5
466880,板橋,2016-04-28,4.0
466880,板橋,2016-04-29,0.0
466880,板橋,2016-04-30,0.5
466880,板橋,2016-05-01,4.0
466880,板橋,2016-05-02,0.0
466880,板橋,2016-05-03,1.5
466880,板橋,2016-05-04,0.0
466880,板橋,2016-05-05,9.5
466880,板橋,2016-05-06,0.0
466880,板橋,2016-05-07,0.0
466880,板橋,2016-05-08,T
466880,板橋,2016-05-09,0.9
466880,板橋,2016-05-10,8.5
466880,板橋,2016-05-11,28.0
466880,板橋,2016-05-12,0.0
466880,板橋,2016-05-13,T
466880,板橋,2016-05-14,0.0
466880,板橋,2016-05-15,1.0
466880,板橋,2016-05-16,73.0
466880,板橋,2016-05-17,0.0
466880,板橋,2016-05-18,0.0
466880,板橋,2016-05-19,0.0
466880,板橋,2016-05-20,0.0
466880,板橋,2016-05-21,0.5
466880,板橋,2016-05-22,T
466880,板橋,2016-05-23,19.5
466880,板橋,2016-05-24,T
466880,板橋,2016-05-25,0.0
466880,板橋,2016-05-26,T
466880,板橋,2016-05-27,9.0
466880,板橋,2016-05-28,0.0
466880,板橋,2016-05-29,0.0
466880,板橋,2016-05-30,0.0
466880,板橋,2016-05-31,0.0
466880,板橋,2016-06-01,0.0
466880,板橋,2016-06-02,35.5
466880,板橋,2016-06-03,6.0
466880,板橋,2016-06-04,0.0
466880,板橋,2016-06-05,18.0
466880,板橋,2016-06-06,34.5
466880,板橋,2016-06-07,5.0
466880,板橋,2016-06-08,0.0
466880,板橋,2016-06-09,42.5
466880,板橋,2016-06-10,24.5
466880,板橋,2016-06-11,3.5
466880,板橋,2016-06-12,1.0
466880,板橋,2016-06-13,48.0
466880,板橋,2016-06-14,52.0
466880,板橋,2016-06-15,0.0
466880,板橋,2016-06-16,0.0
466880,板橋,2016-06-17,85.5
466880,板橋,2016-06-18,5.5
466880,板橋,2016-06-19,0.0
466880,板橋,2016-06-20,0.0
466880,板橋,2016-06-21,0.0
466880,板橋,2016-06-22,0.0
466880,板橋,2016-06-23,1.5
466880,板橋,2016-06-24,T
466880,板橋,2016-06-25,0.0
466880,板橋,2016-06-26,0.0
466880,板橋,2016-06-27,0.4
466880,板橋,2016-06-28,103.0
466880,板橋,2016-06-29,108.5
466880,板橋,2016-06-30,1.5
466880,板橋,2016-07-01,28.0
466880,板橋,2016-07-02,64.5
466880,板橋,2016-07-03,10.5
466880,板橋,2016-07-04,0.0
466880,板橋,2016-07-05,0.0
466880,板橋,2016-07-06,0.0
466880,板橋,2016-07-07,7.5
466880,板橋,2016-07-08,6.5
466880,板橋,2016-07-09,21.5
466880,板橋,2016-07-10,43.0
466880,板橋,2016-07-11,20.5
466880,板橋,2016-07-12,2.0
466880,板橋,2016-07-13,0.0
466880,板橋,2016-07-14,0.0
466880,板橋,2016-07-15,0.0
466880,板橋,2016-07-16,0.0
466880,板橋,2016-07-17,0.5
466880,板橋,2016-07-18,41.5
466880,板橋,2016-07-19,21.5
466880,板橋,2016-07-20,13.0
466880,板橋,2016-07-21,0.0
466880,板橋,2016-07-22,0.0
466880,板橋,2016-07-23,0.0
466880,板橋,2016-07-24,T
466880,板橋,2016-07-25,0.0
466880,板橋,2016-07-26,0.0
466880,板橋,2016-07-27,0.0
466880,板橋,2016-07-28,0.0
466880,板橋,2016-07-29,0.0
466880,板橋,2016-07-30,0.0
466880,板橋,2016-07-31,0.0
466880,板橋,2016-08-01,T
466880,板橋,2016-08-02,0.5
466880,板橋,2016-08-03,0.5
466880,板橋,2016-08-04,0.0
466880,板橋,2016-08-05,0.0
466880,板橋,2016-08-06,0.0
466880,板橋,2016-08-07,33.0
466880,板橋,2016-08-08,0.0
466880,板橋,2016-08-09,3.0
466880,板橋,2016-08-10,4.0
466880,板橋,2016-08-11,53.5
466880,板橋,2016-08-12,0.0
466880,板橋,2016-08-13,7.5
466880,板橋,2016-08-14,0.0
466880,板橋,2016-08-15,0.0
466880,板橋,2016-08-16,0.0
466880,板橋,2016-08-17,6.5
466880,板橋,2016-08-18,0.0
466880,板橋,2016-08-19,T
466880,板橋,2016-08-20,21.0
466880,板橋,2016-08-21,0.0
466880,板橋,2016-08-22,0.0
466880,板橋,2016-08-23,T
466880,板橋,2016-08-24,0.0
466880,板橋,2016-08-25,0.0
466880,板橋,2016-08-26,T
466880,板橋,2016-08-27,9.4
466880,板橋,2016-08-28,55.5
466880,板橋,2016-08-29,0.0
466880,板橋,2016-08-30,0.0
466880,板橋,2016-08-31,0.0
466880,板橋,2016-09-01,0.0
466880,板橋,2016-09-02,18.0
466880,板橋,2016-09-03,51.2
466880,板橋,2016-09-04,0.0
466880,板橋,2016-09-05,T
466880,板橋,2016-09-06,21.5
466880,板橋,2016-09-07,2.5
466880,板橋,2016-09-08,0.0
466880,板橋,2016-09-09,108.0
466880,板橋,2016-09-10,2.5
466880,板橋,2016-09-11,0.0
466880,板橋,2016-09-12,19.5
466880,板橋,2016-09-13,4.0
466880,板橋,2016-09-14,33.5
466880,板橋,2016-09-15,1.0
466880,板橋,2016-09-16,T
466880,板橋,2016-09-17,70.5
466880,板橋,2016-09-18,17.5
466880,板橋,2016-09-19,0.0
466880,板橋,2016-09-20,1.0
466880,板橋,2016-09-21,0.0
466880,板橋,2016-09-22,1.5
466880,板橋,2016-09-23,T
466880,板橋,2016-09-24,0.0
466880,板橋,2016-09-25,T
466880,板橋,2016-09-26,4.0
466880,板橋,2016-09-27,143.5
466880,板橋,2016-09-28,1.0
466880,板橋,2016-09-29,0.5
466880,板橋,2016-09-30,2.0
466880,板橋,2016-10-01,0.0
466880,板橋,2016-10-02,0.0
466880,板橋,2016-10-03,0.0
466880,板橋,2016-10-04,0.0
466880,板橋,2016-10-05,0.5
466880,板橋,2016-10-06,12.7
466880,板橋,2016-10-07,13.0
466880,板橋,2016-10-08,27.5
466880,板橋,2016-10-09,27.0
466880,板橋,2016-10-10,9.0
466880,板橋,2016-10-11,1.5
466880,板橋,2016-10-12,4.0
466880,板橋,2016-10-13,1.2
466880,板橋,2016-10-14,9.0
466880,板橋,2016-10-15,3.0
466880,板橋,2016-10-16,0.0
466880,板橋,2016-10-17,T
466880,板橋,2016-10-18,0.0
466880,板橋,2016-10-19,T
466880,板橋,2016-10-20,3.3
466880,板橋,2016-10-21,0.0
466880,板橋,2016-10-22,9.0
466880,板橋,2016-10-23,0.0
466880,板橋,2016-10-24,0.0
466880,板橋,2016-10-25,0.0
466880,板橋,2016-10-26,0.0
466880,板橋,2016-10-27,0.0
466880,板橋,2016-10-28,0.0
466880,板橋,2016-10-29,0.5
466880,板橋,2016-10-30,0.0
466880,板橋,2016-10-31,0.0
466880,板橋,2016-11-01,0.5
466880,板橋,2016-11-02,0.0
466880,板橋,2016-11-03,0.0
466880,板橋,2016-11-04,T
466880,板橋,2016-11-05,0.0
466880,板橋,2016-11-06,0.0
466880,板橋,2016-11-07,T
466880,板橋,2016-11-08,7.5
466880,板橋,2016-11-09,0.5
466880,板橋,2016-11-10,6.0
466880,板橋,2016-11-11,0.0
466880,板橋,2016-11-12,0.0
466880,板橋,2016-11-13,0.0
466880,板橋,2016-11-14,0.0
466880,板橋,2016-11-15,0.0
466880,板橋,2016-11-16,0.0
466880,板橋,2016-11-17,0.0
466880,板橋,2016-11-18,0.5
466880,板橋,2016-11-19,0.0
466880,板橋,2016-11-20,8.0
466880,板橋,2016-11-21,17.5
466880,板橋,2016-11-22,18.0
466880,板橋,2016-11-23,39.0
466880,板橋,2016-11-24,T
466880,板橋,2016-11-25,0.0
466880,板橋,2016-11-26,7.5
466880,板橋,2016-11-27,11.0
466880,板橋,2016-11-28,0.5
466880,板橋,2016-11-29,0.0
466880,板橋,2016-11-30,T
466880,板橋,2016-12-01,0.5
466880,板橋,2016-12-02,T
466880,板橋,2016-12-03,0.0
466880,板橋,2016-12-04,0.0
466880,板橋,2016-12-05,0.0
466880,板橋,2016-12-06,0.0
466880,板橋,2016-12-07,0.0
466880,板橋,2016-12-08,0.0
466880,板橋,2016-12-09,0.0
466880,板橋,2016-12-10,4.0
466880,板橋,2016-12-11,2.0
466880,板橋,2016-12-12,0.0
466880,板橋,2016-12-13,0.0
466880,板橋,2016-12-14,T
466880,板橋,2016-12-15,T
466880,板橋,2016-12-16,0.0
466880,板橋,2016-12-17,0.0
466880,板橋,2016-12-18,0.0
466880,板橋,2016-12-19,0.0
466880,板橋,2016-12-20,0.0
466880,板橋,2016-12-21,T
466880,板橋,2016-12-22,6.0
466880,板橋,2016-12-23,0.0
466880,板橋,2016-12-24,T
466880,板橋,2016-12-25,0.0
466880,板橋,2016-12-26,0.0
466880,板橋,2016-12-27,T
466880,板橋,2016-12-28,1.5
466880,板橋,2016-12-29,0.5
466880,板橋,2016-12-30,0.0
466880,板橋,2016-12-31,0.0
466900,淡水,2016-01-01,0.0
466900,淡水,2016-01-02,0.5
466900,淡水,2016-01-03,12.0
466900,淡水,2016-01-04,2.0
466900,淡水,2016-01-05,0.0
466900,淡水,2016-01-06,43.5
466900,淡水,2016-01-07,2.0
466900,淡水,2016-01-08,3.0
466900,淡水,2016-01-09,0.0
466900,淡水,2016-01-10,0.0
466900,淡水,2016-01-11,32.0
466900,淡水,2016-01-12,6.5
466900,淡水,2016-01-13,2.0
466900,淡水,2016-01-14,0.0
466900,淡水,2016-01-15,1.5
466900,淡水,2016-01-16,0.0
466900,淡水,2016-01-17,31.0
466900,淡水,2016-01-18,0.5
466900,淡水,2016-01-19,1.0
466900,淡水,2016-01-20,4.5
466900,淡水,2016-01-21,9.5
466900,淡水,2016-01-22,33.0
466900,淡水,2016-01-23,40.0
466900,淡水,2016-01-24,T
466900,淡水,2016-01-25,0.0
466900,淡水,2016-01-26,0.0
466900,淡水,2016-01-27,0.0
466900,淡水,2016-01-28,3.0
466900,淡水,2016-01-29,34.0
466900,淡水,2016-01-30,9.0
466900,淡水,2016-01-31,0.0
466900,淡水,2016-02-01,28.0
466900,淡水,2016-02-02,8.5
466900,淡水,2016-02-03,1.0
466900,淡水,2016-02-04,3.5
466900,淡水,2016-02-05,12.5
466900,淡水,2016-02-06,0.0
466900,淡水,2016-02-07,0.0
466900,淡水,2016-02-08,0.0
466900,淡水,2016-02-09,0.0
466900,淡水,2016-02-10,0.0
466900,淡水,2016-02-11,0.5
466900,淡水,2016-02-12,0.0
466900,淡水,2016-02-13,0.0
466900,淡水,2016-02-14,27.0
466900,淡水,2016-02-15,6.5
466900,淡水,2016-02-16,0.0
466900,淡水,2016-02-17,4.5
466900,淡水,2016-02-18,5.0
466900,淡水,2016-02-19,5.0
466900,淡水,2016-02-20,0.5
466900,淡水,2016-02-21,0.0
466900,淡水,2016-02-22,0.0
466900,淡水,2016-02-23,12.5
466900,淡水,2016-02-24,6.0
466900,淡水,2016-02-25,0.0
466900,淡水,2016-02-26,6.0
466900,淡水,2016-02-27,13.5
466900,淡水,2016-02-28,0.0
466900,淡水,2016-02-29,0.0
466900,淡水,2016-03-01,0.0
466900,淡水,2016-03-02,0.0
466900,淡水,2016-03-03,0.0
466900,淡水,2016-03-04,0.0
466900,淡水,2016-03-05,0.0
466900,淡水,2016-03-06,0.0
466900,淡水,2016-03-07,0.0
466900,淡水,2016-03-08,0.5
466900,淡水,2016-03-09,20.0
466900,淡水,2016-03-10,47.5
466900,淡水,2016-03-11,12.5
466900,淡水,2016-03-12,7.5
466900,淡水,2016-03-13,45.5
466900,淡水,2016-03-14,13.0
466900,淡水,2016-03-15,5.0
466900,淡水,2016-03-16,10.5
466900,淡水,2016-03-17,3.5
466900,淡水,2016-03-18,29.0
466900,淡水,2016-03-19,5.0
466900,淡水,2016-03-20,2.5
466900,淡水,2016-03-21,3.0
466900,淡水,2016-03-22,1.0
466900,淡水,2016-03-23,34.5
466900,淡水,2016-03-24,2.0
466900,淡水,2016-03-25,11.0
466900,淡水,2016-03-26,0.0
466900,淡水,2016-03-27,0.0
466900,淡水,2016-03-28,0.0
466900,淡水,2016-03-29,0.0
466900,淡水,2016-03-30,0.0
466900,淡水,2016-03-31,T
466900,淡水,2016-04-01,0.0
466900,淡水,2016-04-02,0.0
466900,淡水,2016-04-03,0.0
466900,淡水,2016-04-04,0.0
466900,淡水,2016-04-05,0.0
466900,淡水,2016-04-06,0.0
466900,淡水,2016-04-07,0.0
466900,淡水,2016-04-08,0.0
466900,淡水,2016-04-09,0.0
466900,淡水,2016-04-10,10.5
466900,淡水,2016-04-11,20.5
466900,淡水,2016-04-12,3.5
466900,淡水,2016-04-13,65.5
466900,淡水,2016-04-14,25.0
466900,淡水,2016-04-15,10.5
466900,淡水,2016-04-16,T
466900,淡水,2016-04-17,12.5
466900,淡水,2016-04-18,25.5
466900,淡水,2016-04-19,0.0
466900,淡水,2016-04-20,0.0
466900,淡水,2016-04-21,0.0
466900,淡水,2016-04-22,0.0
466900,淡水,2016-04-23,0.0
466900,淡水,2016-04-24,4.0
466900,淡水,2016-04-25,3.5
466900,淡水,2016-04-26,0.0
466900,淡水,2016-04-27,51.5
466900,淡水,2016-04-28,0.0
466900,淡水,2016-04-29,0.0
466900,淡水,2016-04-30,0.5
466900,淡水,2016-05-01,5.0
466900,淡水,2016-05-02,0.0
466900,淡水,2016-05-03,4.5
466900,淡水,2016-05-04,0.0
466900,淡水,2016-05-05,0.5
466900,淡水,2016-05-06,0.0
466900,淡水,2016-05-07,0.0
466900,淡水,2016-05-08,0.0
466900,淡水,2016-05-09,0.0
466900,淡水,2016-05-10,33.0
466900,淡水,2016-05-11,13.5
466900,淡水,2016-05-12,0.0
466900,淡水,2016-05-13,0.0
466900,淡水,2016-05-14,0.0
466900,淡水,2016-05-15,0.0
466900,淡水,2016-05-16,8.0
466900,淡水,2016-05-17,0.5
466900,淡水,2016-05-18,0.0
466900,淡水,2016-05-19,0.0
466900,淡水,2016-05-20,0.0
466900,淡水,2016-05-21,1.5
466900,淡水,2016-05-22,1.5
466900,淡水,2016-05-23,24.0
466900,淡水,2016-05-24,3.5
466900,淡水,2016-05-25,0.0
466900,淡水,2016-05-26,0.0
466900,淡水,2016-05-27,0.0
466900,淡水,2016-05-28,0.0
466900,淡水,2016-05-29,0.0
466900,淡水,2016-05-30,0.0
466900,淡水,2016-05-31,0.0
466900,淡水,2016-06-01,0.0
466900,淡水,2016-06-02,130.0
466900,淡水,2016-06-03,4.0
466900,淡水,2016-06-04,0.0
466900,淡水,2016-06-05,0.0
466900,淡水,2016-06-06,27.5
466900,淡水,2016-06-07,10.0
